ticket_number,county,city,street,intersection,original_status,proximity_success,proximity_lat,proximity_lng,proximity_confidence,proximity_approach,proximity_reasoning,proximity_error,ticket_type,duration,work_type
2552766443,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2552459218,WARD,BARSTOW,FM 516 S,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2552450782,WARD,MONAHANS,FM 1927,CR 432 ,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2552448177,WARD,MONAHANS,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2552329545,WARD,BARSTOW,170,I20,ZERO_RESULTS,True,31.66455889392495,-103.22883592178947,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2552222710,WARD,PYOTE,CR 436,CR 432,ZERO_RESULTS,True,32.2901398181837,-102.530549747507,0.5,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 1.0380 degrees (~115.2km). Adjustment factor: 1.00 (base: 50.00%, adjusted: 50.00%)",,,,
2552215741,WARD,BARSTOW,516,I20,ZERO_RESULTS,True,31.5007654336335,-103.4166783110898,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2552208940,WARD,BARSTOW,I-20 SERVICE RD S,I-20 ,ZERO_RESULTS,True,31.7373499,-102.5916816,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2552199796,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2552197984,WARD,BARSTOW,I-20 Service Rd S, I-20 Bus,exception,True,31.82718,-102.4034201,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2552103033,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2552103009,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2552085510,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2552083814,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2552080076,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2551877937,WARD,BARSTOW,FM 516 S,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551877909,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2551767040,WARD,BARSTOW,516,I20,ZERO_RESULTS,True,31.5007654336335,-103.4166783110898,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2551765734,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2551765673,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2551650598,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551642419,WARD,BARSTOW,FM 516,I-20 NORTH SERVICE RD,ZERO_RESULTS,True,31.450161424338297,-103.37036671380122,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 20 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551525229,WARD,BARSTOW,170,I20,ZERO_RESULTS,True,31.66455889392495,-103.22883592178947,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2551519175,WARD,BARSTOW,I-20 Service Rd S, I-20 Bus,exception,True,31.82718,-102.4034201,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2551518091,WARD,BARSTOW,I-20 Service Rd S, I-20 Bus,exception,True,31.82718,-102.4034201,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2551171775,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551171753,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551071070,WARD,BARSTOW,FM 516,I 20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551071042,WARD,BARSTOW,FM 516,I 20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2551068964,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2550946801,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2550713106,WARD,PYOTE,CR 436,CR 432,ZERO_RESULTS,True,32.2901398181837,-102.530549747507,0.5,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 1.0380 degrees (~115.2km). Adjustment factor: 1.00 (base: 50.00%, adjusted: 50.00%)",,,,
2550696071,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2550690917,WARD,BARSTOW,I-20 SERVICE RD S,I-20 ,ZERO_RESULTS,True,31.7373499,-102.5916816,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2550377969,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2550377775,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2550265650,WARD,BARSTOW,CR 526,I-20,ZERO_RESULTS,True,31.550685625850452,-103.03154645682012,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2550265622,WARD,BARSTOW,CR 526,I-20,ZERO_RESULTS,True,31.550685625850452,-103.03154645682012,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2550265575,WARD,BARSTOW,CR 526,I-20,ZERO_RESULTS,True,31.550685625850452,-103.03154645682012,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2550258744,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2571238565,WARD,WICKETT,1ST ST,E SECOND ST,exception,True,31.526934050676424,-103.16836724346342,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near WICKETT, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2570652681,WARD,BARSTOW,FM 516,W I20,ZERO_RESULTS,True,31.490045903261024,-103.42575883888401,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2570645839,WARD,COYANOSA,FM 1927,FM 432,ZERO_RESULTS,True,31.434133200940412,-103.07446876232947,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near COYANOSA, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2570645560,WARD,COYANOSA,FM 1927,FM 432,ZERO_RESULTS,True,31.434133200940412,-103.07446876232947,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near COYANOSA, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2570645478,WARD,COYANOSA,FM 1927,FM 432,ZERO_RESULTS,True,31.434133200940412,-103.07446876232947,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near COYANOSA, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2570642533,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642527,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642518,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642510,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642504,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642496,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642489,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642471,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642444,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642438,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642426,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570642384,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570522332,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570264785,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2570264517,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2569952251,WARD,MONAHANS,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569950787,WARD,BARSTOW,FM 516,BUSINESS I-20,ZERO_RESULTS,True,31.8737036,-102.311187,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2569720238,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569704216,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569695279,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569695231,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569575163,WARD,BARSTOW,CR 516,I 20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2569247044,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569247024,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569246920,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2569245356,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
